DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	0.187946	18	7	3	10	1	1	1	0	2126	28	0	41.5308 	0	0
DL	0.189054	18	9	0	1	2	1	2	0	4253	28	0	40.6561	0	0
DL	0.189089	18	9	0	3	2	1	3	0	4253	28	0	41.8028	0	0
DL	0.189125	18	9	0	5	2	1	4	0	4253	28	0	37.5474	0	0
DL	0.189161	18	9	0	7	2	1	5	0	4253	28	0	38.3906	0	0
DL	0.189196	18	9	0	9	2	1	1	0	4253	28	0	41.3235	0	0
DL	0.190036	19	0	0	1	1	1	2	0	2126	28	0	40.7743	0	0
DL	0.190054	19	0	0	2	1	1	3	0	2126	28	0	41.5578	0	0
DL	0.190071	19	0	0	3	1	1	4	0	2126	28	0	37.5131	0	0
DL	0.190089	19	0	0	4	1	1	5	0	2126	28	0	38.4433	0	0
DL	0.190107	19	0	0	5	1	1	1	0	2126	28	0	41.4732	0	0
UL	0.190125	19	0	0	6	1	1	2	0	2126	28	0	40.8054 	0	0
UL	0.190143	19	0	0	7	1	1	3	0	2126	28	0	41.524 	0	0
UL	0.190161	19	0	0	8	1	1	4	0	2126	28	0	37.5653 	0	0
UL	0.190286	19	0	1	1	1	1	1	0	2126	28	0	41.4387 	0	0
UL	0.190304	19	0	1	2	1	1	5	0	2126	28	0	38.3503 	0	0
DL	0.190786	19	0	3	1	1	1	2	0	2126	28	0	40.802	0	0
DL	0.190804	19	0	3	2	1	1	3	0	2126	28	0	41.4109	0	0
DL	0.191036	19	1	0	1	1	1	4	0	2126	28	0	37.7433	0	0
DL	0.191054	19	1	0	2	1	1	5	0	2126	28	0	38.4597	0	0
DL	0.191071	19	1	0	3	1	1	1	0	2126	28	0	41.4522	0	0
UL	0.191089	19	1	0	4	1	1	2	0	2126	28	0	40.7407 	0	0
UL	0.191107	19	1	0	5	1	1	3	0	2126	28	0	41.5342 	0	0
UL	0.191125	19	1	0	6	1	1	4	0	2126	28	0	37.6445 	0	0
UL	0.191143	19	1	0	7	1	1	5	0	2126	28	0	38.3907 	0	0
UL	0.191161	19	1	0	8	1	1	1	0	2126	28	0	41.5094 	0	0
DL	0.191286	19	1	1	1	1	1	2	0	2126	28	0	40.7093	0	0
DL	0.191304	19	1	1	2	1	1	3	0	2126	28	0	41.5527	0	0
DL	0.191321	19	1	1	3	1	1	4	0	2126	28	0	37.6205	0	0
DL	0.191339	19	1	1	4	1	1	5	0	2126	28	0	38.376	0	0
DL	0.191357	19	1	1	5	1	1	1	0	2126	28	0	41.5399	0	0
DL	0.192286	19	2	1	1	1	1	2	0	2126	28	0	40.685	0	0
DL	0.192304	19	2	1	2	1	1	3	0	2126	28	0	41.7874	0	0
DL	0.192321	19	2	1	3	1	1	4	0	2126	28	0	37.7099	0	0
DL	0.192339	19	2	1	4	1	1	5	0	2126	28	0	38.2469	0	0
DL	0.192357	19	2	1	5	1	1	1	0	2126	28	0	41.6707	0	0
UL	0.192375	19	2	1	6	1	1	2	0	2126	28	0	40.6657 	0	0
UL	0.192393	19	2	1	7	1	1	3	0	2126	28	0	41.7855 	0	0
UL	0.192411	19	2	1	8	1	1	4	0	2126	28	0	37.6835 	0	0
UL	0.192429	19	2	1	9	1	1	5	0	2126	28	0	38.2059 	0	0
UL	0.192446	19	2	1	10	1	1	1	0	2126	28	0	41.6479 	0	0
UL	0.193286	19	3	1	1	1	1	2	0	2126	28	0	40.3982 	0	0
UL	0.193304	19	3	1	2	1	1	3	0	2126	28	0	41.8647 	0	0
UL	0.193321	19	3	1	3	1	1	4	0	2126	28	0	37.4687 	0	0
UL	0.193339	19	3	1	4	1	1	5	0	2126	28	0	38.326 	0	0
UL	0.193357	19	3	1	5	1	1	1	0	2126	28	0	41.6514 	0	0
DL	0.193536	19	3	2	1	1	1	2	0	2126	28	0	40.3819	0	0
DL	0.193554	19	3	2	2	1	1	3	0	2126	28	0	41.7424	0	0
DL	0.193571	19	3	2	3	1	1	4	0	2126	28	0	37.4447	0	0
DL	0.193589	19	3	2	4	1	1	5	0	2126	28	0	38.3255	0	0
DL	0.193607	19	3	2	5	1	1	1	0	2126	28	0	41.5127	0	0
DL	0.194536	19	4	2	1	1	1	2	0	2126	28	0	40.362	0	0
DL	0.194554	19	4	2	2	1	1	3	0	2126	28	0	42.0168	0	0
DL	0.194571	19	4	2	3	1	1	4	0	2126	28	0	37.588	0	0
DL	0.194589	19	4	2	4	1	1	5	0	2126	28	0	38.3117	0	0
DL	0.194607	19	4	2	5	1	1	1	0	2126	28	0	41.751	0	0
UL	0.194625	19	4	2	6	1	1	2	0	2126	28	0	40.3563 	0	0
UL	0.194643	19	4	2	7	1	1	3	0	2126	28	0	41.9617 	0	0
UL	0.194661	19	4	2	8	1	1	4	0	2126	28	0	37.624 	0	0
UL	0.194679	19	4	2	9	1	1	5	0	2126	28	0	38.3039 	0	0
UL	0.194696	19	4	2	10	1	1	1	0	2126	28	0	41.7343 	0	0
UL	0.195536	19	5	2	1	1	1	2	0	2126	28	0	40.3222 	0	0
UL	0.195554	19	5	2	2	1	1	3	0	2126	28	0	41.8928 	0	0
UL	0.195571	19	5	2	3	1	1	4	0	2126	28	0	37.6915 	0	0
UL	0.195589	19	5	2	4	1	1	5	0	2126	28	0	38.3567 	0	0
UL	0.195607	19	5	2	5	1	1	1	0	2126	28	0	41.5079 	0	0
DL	0.195786	19	5	3	1	1	1	2	0	2126	28	0	40.2499	0	0
DL	0.195804	19	5	3	2	1	1	3	0	2126	28	0	41.9375	0	0
DL	0.195821	19	5	3	3	1	1	4	0	2126	28	0	37.6762	0	0
DL	0.195839	19	5	3	4	1	1	5	0	2126	28	0	38.3568	0	0
DL	0.195857	19	5	3	5	1	1	1	0	2126	28	0	41.4173	0	0
DL	0.196786	19	6	3	1	1	1	2	0	2126	28	0	40.325	0	0
DL	0.196804	19	6	3	2	1	1	3	0	2126	28	0	41.904	0	0
DL	0.196821	19	6	3	3	1	1	4	0	2126	28	0	37.7846	0	0
DL	0.196839	19	6	3	4	1	1	5	0	2126	28	0	38.3617	0	0
DL	0.196857	19	6	3	5	1	1	1	0	2126	28	0	41.7255	0	0
UL	0.196875	19	6	3	6	1	1	2	0	2126	28	0	40.3163 	0	0
UL	0.196893	19	6	3	7	1	1	3	0	2126	28	0	41.998 	0	0
UL	0.196911	19	6	3	8	1	1	4	0	2126	28	0	37.7085 	0	0
UL	0.196929	19	6	3	9	1	1	5	0	2126	28	0	38.3406 	0	0
UL	0.196946	19	6	3	10	1	1	1	0	2126	28	0	41.7492 	0	0
DL	0.197786	19	7	3	1	1	1	2	0	2126	28	0	40.3992	0	0
DL	0.197804	19	7	3	2	1	1	3	0	2126	28	0	41.9385	0	0
DL	0.197821	19	7	3	3	1	1	4	0	2126	28	0	37.6342	0	0
DL	0.197839	19	7	3	4	1	1	5	0	2126	28	0	38.4578	0	0
DL	0.197857	19	7	3	5	1	1	1	0	2126	28	0	41.8109	0	0
UL	0.197875	19	7	3	6	1	1	2	0	2126	28	0	40.3817 	0	0
UL	0.197893	19	7	3	7	1	1	3	0	2126	28	0	41.8577 	0	0
UL	0.197911	19	7	3	8	1	1	4	0	2126	28	0	37.558 	0	0
UL	0.197929	19	7	3	9	1	1	5	0	2126	28	0	38.4605 	0	0
UL	0.197946	19	7	3	10	1	1	1	0	2126	28	0	41.9125 	0	0
UL	0.198786	19	8	3	1	1	1	2	0	2126	28	0	40.3371 	0	0
UL	0.198804	19	8	3	2	1	1	3	0	2126	28	0	41.8148 	0	0
UL	0.198821	19	8	3	3	1	1	4	0	2126	28	0	37.5754 	0	0
UL	0.198839	19	8	3	4	1	1	5	0	2126	28	0	38.5799 	0	0
UL	0.198857	19	8	3	5	1	1	1	0	2126	28	0	42.0352 	0	0
DL	0.199036	19	9	0	1	1	1	2	0	2126	28	0	40.3024	0	0
DL	0.199054	19	9	0	2	1	1	3	0	2126	28	0	41.8296	0	0
DL	0.199071	19	9	0	3	1	1	4	0	2126	28	0	37.5771	0	0
DL	0.199089	19	9	0	4	1	1	5	0	2126	28	0	38.6302	0	0
DL	0.199107	19	9	0	5	1	1	1	0	2126	28	0	41.998	0	0
DL	0.200036	20	0	0	1	1	1	2	0	2126	28	0	40.3611	0	0
DL	0.200054	20	0	0	2	1	1	3	0	2126	28	0	41.835	0	0
DL	0.200071	20	0	0	3	1	1	4	0	2126	28	0	37.6315	0	0
DL	0.200089	20	0	0	4	1	1	5	0	2126	28	0	38.5584	0	0
DL	0.200107	20	0	0	5	1	1	1	0	2126	28	0	42.0397	0	0
UL	0.200125	20	0	0	6	1	1	2	0	2126	28	0	40.3839 	0	0
UL	0.200143	20	0	0	7	1	1	3	0	2126	28	0	41.8942 	0	0
UL	0.200161	20	0	0	8	1	1	4	0	2126	28	0	37.6601 	0	0
UL	0.200179	20	0	0	9	1	1	5	0	2126	28	0	38.5484 	0	0
UL	0.200196	20	0	0	10	1	1	1	0	2126	28	0	42.0829 	0	0
UL	0.201036	20	1	0	1	1	1	2	0	2126	28	0	42.2431 	0	0
UL	0.201054	20	1	0	2	1	1	3	0	2126	28	0	42.2091 	0	0
UL	0.201071	20	1	0	3	1	1	4	0	2126	28	0	37.3223 	0	0
UL	0.201089	20	1	0	4	1	1	5	0	2126	28	0	40.2354 	0	0
UL	0.201107	20	1	0	5	1	1	1	0	2126	28	0	42.0187 	0	0
DL	0.201286	20	1	1	1	1	1	2	0	2126	28	0	42.3298	0	0
DL	0.201304	20	1	1	2	1	1	3	0	2126	28	0	42.2496	0	0
DL	0.201321	20	1	1	3	1	1	4	0	2126	28	0	37.3326	0	0
DL	0.201339	20	1	1	4	1	1	5	0	2126	28	0	40.3519	0	0
DL	0.201357	20	1	1	5	1	1	1	0	2126	28	0	42.0863	0	0
DL	0.202286	20	2	1	1	1	1	2	0	2126	28	0	42.409	0	0
DL	0.202304	20	2	1	2	1	1	3	0	2126	28	0	42.1589	0	0
DL	0.202321	20	2	1	3	1	1	4	0	2126	28	0	37.4186	0	0
DL	0.202339	20	2	1	4	1	1	5	0	2126	28	0	40.5588	0	0
DL	0.202357	20	2	1	5	1	1	1	0	2126	28	0	42.1883	0	0
UL	0.202375	20	2	1	6	1	1	2	0	2126	28	0	42.3601 	0	0
UL	0.202393	20	2	1	7	1	1	3	0	2126	28	0	42.1336 	0	0
UL	0.202411	20	2	1	8	1	1	4	0	2126	28	0	37.443 	0	0
UL	0.202429	20	2	1	9	1	1	5	0	2126	28	0	40.5936 	0	0
UL	0.202446	20	2	1	10	1	1	1	0	2126	28	0	42.2225 	0	0
UL	0.203286	20	3	1	1	1	1	2	0	2126	28	0	42.4704 	0	0
UL	0.203304	20	3	1	2	1	1	3	0	2126	28	0	42.2667 	0	0
UL	0.203321	20	3	1	3	1	1	4	0	2126	28	0	37.4067 	0	0
UL	0.203339	20	3	1	4	1	1	5	0	2126	28	0	40.7798 	0	0
UL	0.203357	20	3	1	5	1	1	1	0	2126	28	0	42.3062 	0	0
DL	0.203536	20	3	2	1	1	1	2	0	2126	28	0	42.5303	0	0
DL	0.203554	20	3	2	2	1	1	3	0	2126	28	0	42.3705	0	0
DL	0.203571	20	3	2	3	1	1	4	0	2126	28	0	37.3093	0	0
DL	0.203589	20	3	2	4	1	1	5	0	2126	28	0	40.7454	0	0
DL	0.203607	20	3	2	5	1	1	1	0	2126	28	0	42.2919	0	0
DL	0.204536	20	4	2	1	1	1	2	0	2126	28	0	42.5689	0	0
DL	0.204554	20	4	2	2	1	1	3	0	2126	28	0	42.4751	0	0
DL	0.204571	20	4	2	3	1	1	4	0	2126	28	0	37.344	0	0
DL	0.204589	20	4	2	4	1	1	5	0	2126	28	0	40.7945	0	0
DL	0.204607	20	4	2	5	1	1	1	0	2126	28	0	42.2713	0	0
UL	0.204625	20	4	2	6	1	1	2	0	2126	28	0	42.5958 	0	0
UL	0.204643	20	4	2	7	1	1	3	0	2126	28	0	42.4321 	0	0
UL	0.204661	20	4	2	8	1	1	4	0	2126	28	0	37.3044 	0	0
UL	0.204679	20	4	2	9	1	1	5	0	2126	28	0	40.8169 	0	0
UL	0.204696	20	4	2	10	1	1	1	0	2126	28	0	42.2117 	0	0
UL	0.205536	20	5	2	1	1	1	2	0	2126	28	0	42.6384 	0	0
UL	0.205554	20	5	2	2	1	1	3	0	2126	28	0	42.5809 	0	0
UL	0.205571	20	5	2	3	1	1	4	0	2126	28	0	37.3148 	0	0
UL	0.205589	20	5	2	4	1	1	5	0	2126	28	0	40.679 	0	0
UL	0.205607	20	5	2	5	1	1	1	0	2126	28	0	42.1426 	0	0
DL	0.205786	20	5	3	1	1	1	2	0	2126	28	0	42.7053	0	0
DL	0.205804	20	5	3	2	1	1	3	0	2126	28	0	42.5616	0	0
DL	0.205821	20	5	3	3	1	1	4	0	2126	28	0	37.4136	0	0
DL	0.205839	20	5	3	4	1	1	5	0	2126	28	0	40.767	0	0
DL	0.205857	20	5	3	5	1	1	1	0	2126	28	0	42.2183	0	0
DL	0.206786	20	6	3	1	1	1	2	0	2126	28	0	42.5134	0	0
DL	0.206804	20	6	3	2	1	1	3	0	2126	28	0	42.5458	0	0
DL	0.206821	20	6	3	3	1	1	4	0	2126	28	0	37.298	0	0
DL	0.206839	20	6	3	4	1	1	5	0	2126	28	0	40.637	0	0
DL	0.206857	20	6	3	5	1	1	1	0	2126	28	0	42.1754	0	0
UL	0.206875	20	6	3	6	1	1	2	0	2126	28	0	42.5051 	0	0
UL	0.206893	20	6	3	7	1	1	3	0	2126	28	0	42.5708 	0	0
UL	0.206911	20	6	3	8	1	1	4	0	2126	28	0	37.3434 	0	0
UL	0.206929	20	6	3	9	1	1	5	0	2126	28	0	40.6319 	0	0
UL	0.206946	20	6	3	10	1	1	1	0	2126	28	0	42.2533 	0	0
UL	0.207786	20	7	3	1	1	1	2	0	2126	28	0	42.5246 	0	0
UL	0.207804	20	7	3	2	1	1	3	0	2126	28	0	42.7283 	0	0
UL	0.207821	20	7	3	3	1	1	4	0	2126	28	0	37.2347 	0	0
UL	0.207839	20	7	3	4	1	1	5	0	2126	28	0	40.6274 	0	0
UL	0.207857	20	7	3	5	1	1	1	0	2126	28	0	42.2537 	0	0
DL	0.208036	20	8	0	1	1	1	2	0	2126	28	0	42.5207	0	0
DL	0.208054	20	8	0	2	1	1	3	0	2126	28	0	42.7084	0	0
DL	0.208071	20	8	0	3	1	1	4	0	2126	28	0	37.1694	0	0
DL	0.208089	20	8	0	4	1	1	5	0	2126	28	0	40.6819	0	0
DL	0.208107	20	8	0	5	1	1	1	0	2126	28	0	42.2143	0	0
DL	0.209036	20	9	0	1	1	1	2	0	2126	28	0	42.6355	0	0
DL	0.209054	20	9	0	2	1	1	3	0	2126	28	0	42.6358	0	0
DL	0.209071	20	9	0	3	1	1	4	0	2126	28	0	37.5236	0	0
DL	0.209089	20	9	0	4	1	1	5	0	2126	28	0	40.7295	0	0
DL	0.209107	20	9	0	5	1	1	1	0	2126	28	0	42.201	0	0
UL	0.209125	20	9	0	6	1	1	2	0	2126	28	0	42.6494 	0	0
UL	0.209143	20	9	0	7	1	1	3	0	2126	28	0	42.6357 	0	0
UL	0.209161	20	9	0	8	1	1	4	0	2126	28	0	37.4952 	0	0
UL	0.209179	20	9	0	9	1	1	5	0	2126	28	0	40.7446 	0	0
UL	0.209196	20	9	0	10	1	1	1	0	2126	28	0	42.1533 	0	0
UL	0.210036	21	0	0	1	1	1	2	0	2126	28	0	42.5244 	0	0
UL	0.210054	21	0	0	2	1	1	3	0	2126	28	0	42.5776 	0	0
UL	0.210071	21	0	0	3	1	1	4	0	2126	28	0	37.6691 	0	0
UL	0.210089	21	0	0	4	1	1	5	0	2126	28	0	40.7543 	0	0
UL	0.210107	21	0	0	5	1	1	1	0	2126	28	0	42.133 	0	0
DL	0.210286	21	0	1	1	1	1	2	0	2126	28	0	42.695	0	0
DL	0.210304	21	0	1	2	1	1	3	0	2126	28	0	42.5733	0	0
DL	0.210321	21	0	1	3	1	1	4	0	2126	28	0	37.6413	0	0
DL	0.210339	21	0	1	4	1	1	5	0	2126	28	0	40.6683	0	0
DL	0.210357	21	0	1	5	1	1	1	0	2126	28	0	42.1177	0	0
DL	0.211286	21	1	1	1	1	1	2	0	2126	28	0	42.6868	0	0
DL	0.211304	21	1	1	2	1	1	3	0	2126	28	0	42.7907	0	0
DL	0.211321	21	1	1	3	1	1	4	0	2126	28	0	37.4847	0	0
DL	0.211339	21	1	1	4	1	1	5	0	2126	28	0	40.5644	0	0
DL	0.211357	21	1	1	5	1	1	1	0	2126	28	0	42.4039	0	0
UL	0.211375	21	1	1	6	1	1	2	0	2126	28	0	42.7427 	0	0
UL	0.211393	21	1	1	7	1	1	3	0	2126	28	0	42.7556 	0	0
UL	0.211411	21	1	1	8	1	1	4	0	2126	28	0	37.4541 	0	0
UL	0.211429	21	1	1	9	1	1	5	0	2126	28	0	40.4986 	0	0
UL	0.211446	21	1	1	10	1	1	1	0	2126	28	0	42.421 	0	0
UL	0.212286	21	2	1	1	1	1	2	0	2126	28	0	42.5924 	0	0
UL	0.212304	21	2	1	2	1	1	3	0	2126	28	0	42.6308 	0	0
UL	0.212321	21	2	1	3	1	1	4	0	2126	28	0	37.5348 	0	0
UL	0.212339	21	2	1	4	1	1	5	0	2126	28	0	40.4282 	0	0
UL	0.212357	21	2	1	5	1	1	1	0	2126	28	0	42.3469 	0	0
DL	0.212536	21	2	2	1	1	1	2	0	2126	28	0	42.5684	0	0
DL	0.212554	21	2	2	2	1	1	3	0	2126	28	0	42.5924	0	0
DL	0.212571	21	2	2	3	1	1	4	0	2126	28	0	37.5071	0	0
DL	0.212589	21	2	2	4	1	1	5	0	2126	28	0	40.4917	0	0
DL	0.212607	21	2	2	5	1	1	1	0	2126	28	0	42.37	0	0
DL	0.213536	21	3	2	1	1	1	2	0	2126	28	0	42.7354	0	0
DL	0.213554	21	3	2	2	1	1	3	0	2126	28	0	42.5583	0	0
DL	0.213571	21	3	2	3	1	1	4	0	2126	28	0	37.343	0	0
DL	0.213589	21	3	2	4	1	1	5	0	2126	28	0	40.4263	0	0
DL	0.213607	21	3	2	5	1	1	1	0	2126	28	0	42.3303	0	0
UL	0.213625	21	3	2	6	1	1	2	0	2126	28	0	42.6898 	0	0
UL	0.213643	21	3	2	7	1	1	3	0	2126	28	0	42.5805 	0	0
UL	0.213661	21	3	2	8	1	1	4	0	2126	28	0	37.3252 	0	0
UL	0.213679	21	3	2	9	1	1	5	0	2126	28	0	40.3369 	0	0
UL	0.213696	21	3	2	10	1	1	1	0	2126	28	0	42.3273 	0	0
UL	0.214536	21	4	2	1	1	1	2	0	2126	28	0	42.8145 	0	0
UL	0.214554	21	4	2	2	1	1	3	0	2126	28	0	42.8756 	0	0
UL	0.214571	21	4	2	3	1	1	4	0	2126	28	0	37.3105 	0	0
UL	0.214589	21	4	2	4	1	1	5	0	2126	28	0	40.2 	0	0
UL	0.214607	21	4	2	5	1	1	1	0	2126	28	0	42.0136 	0	0
DL	0.214786	21	4	3	1	1	1	2	0	2126	28	0	42.8849	0	0
DL	0.214804	21	4	3	2	1	1	3	0	2126	28	0	42.9357	0	0
DL	0.214821	21	4	3	3	1	1	4	0	2126	28	0	37.2483	0	0
DL	0.214839	21	4	3	4	1	1	5	0	2126	28	0	40.2849	0	0
DL	0.214857	21	4	3	5	1	1	1	0	2126	28	0	41.9581	0	0
DL	0.215786	21	5	3	1	1	1	2	0	2126	28	0	42.936	0	0
DL	0.215804	21	5	3	2	1	1	3	0	2126	28	0	42.9062	0	0
DL	0.215821	21	5	3	3	1	1	4	0	2126	28	0	37.4724	0	0
DL	0.215839	21	5	3	4	1	1	5	0	2126	28	0	40.2295	0	0
DL	0.215857	21	5	3	5	1	1	1	0	2126	28	0	42.1388	0	0
UL	0.215875	21	5	3	6	1	1	2	0	2126	28	0	42.9356 	0	0
UL	0.215893	21	5	3	7	1	1	3	0	2126	28	0	42.8847 	0	0
UL	0.215911	21	5	3	8	1	1	4	0	2126	28	0	37.4317 	0	0
UL	0.215929	21	5	3	9	1	1	5	0	2126	28	0	40.1829 	0	0
UL	0.215946	21	5	3	10	1	1	1	0	2126	28	0	42.1762 	0	0
UL	0.216786	21	6	3	1	1	1	2	0	2126	28	0	42.763 	0	0
UL	0.216804	21	6	3	2	1	1	3	0	2126	28	0	42.9084 	0	0
UL	0.216821	21	6	3	3	1	1	4	0	2126	28	0	37.5287 	0	0
UL	0.216839	21	6	3	4	1	1	5	0	2126	28	0	40.2309 	0	0
UL	0.216857	21	6	3	5	1	1	1	0	2126	28	0	42.2339 	0	0
DL	0.217036	21	7	0	1	1	1	2	0	2126	28	0	42.7767	0	0
DL	0.217054	21	7	0	2	1	1	3	0	2126	28	0	42.9436	0	0
DL	0.217071	21	7	0	3	1	1	4	0	2126	28	0	37.6205	0	0
DL	0.217089	21	7	0	4	1	1	5	0	2126	28	0	40.2095	0	0
DL	0.217107	21	7	0	5	1	1	1	0	2126	28	0	42.2521	0	0
DL	0.218036	21	8	0	1	1	1	2	0	2126	28	0	42.7796	0	0
DL	0.218054	21	8	0	2	1	1	3	0	2126	28	0	42.8518	0	0
DL	0.218071	21	8	0	3	1	1	4	0	2126	28	0	37.6651	0	0
DL	0.218089	21	8	0	4	1	1	5	0	2126	28	0	40.2921	0	0
DL	0.218107	21	8	0	5	1	1	1	0	2126	28	0	42.269	0	0
UL	0.218125	21	8	0	6	1	1	2	0	2126	28	0	42.7711 	0	0
UL	0.218143	21	8	0	7	1	1	3	0	2126	28	0	42.9325 	0	0
UL	0.218161	21	8	0	8	1	1	4	0	2126	28	0	37.6224 	0	0
UL	0.218179	21	8	0	9	1	1	5	0	2126	28	0	40.2555 	0	0
UL	0.218196	21	8	0	10	1	1	1	0	2126	28	0	42.2535 	0	0
UL	0.219036	21	9	0	1	1	1	2	0	2126	28	0	42.8638 	0	0
UL	0.219054	21	9	0	2	1	1	3	0	2126	28	0	42.7638 	0	0
UL	0.219071	21	9	0	3	1	1	4	0	2126	28	0	37.4901 	0	0
UL	0.219089	21	9	0	4	1	1	5	0	2126	28	0	40.1163 	0	0
UL	0.219107	21	9	0	5	1	1	1	0	2126	28	0	42.2586 	0	0
DL	0.219286	21	9	1	1	1	1	2	0	2126	28	0	42.8993	0	0
DL	0.219304	21	9	1	2	1	1	3	0	2126	28	0	42.8393	0	0
DL	0.219321	21	9	1	3	1	1	4	0	2126	28	0	37.509	0	0
DL	0.219339	21	9	1	4	1	1	5	0	2126	28	0	40.0574	0	0
DL	0.219357	21	9	1	5	1	1	1	0	2126	28	0	42.2602	0	0
DL	0.220286	22	0	1	1	1	1	2	0	2126	28	0	43.0095	0	0
DL	0.220304	22	0	1	2	1	1	3	0	2126	28	0	42.8755	0	0
DL	0.220321	22	0	1	3	1	1	4	0	2126	28	0	37.3125	0	0
DL	0.220339	22	0	1	4	1	1	5	0	2126	28	0	39.9308	0	0
DL	0.220357	22	0	1	5	1	1	1	0	2126	28	0	42.1337	0	0
UL	0.220375	22	0	1	6	1	1	2	0	2126	28	0	43.0456 	0	0
UL	0.220393	22	0	1	7	1	1	3	0	2126	28	0	42.7904 	0	0
UL	0.220411	22	0	1	8	1	1	4	0	2126	28	0	37.2654 	0	0
UL	0.220429	22	0	1	9	1	1	5	0	2126	28	0	39.9109 	0	0
UL	0.220446	22	0	1	10	1	1	1	0	2126	28	0	42.1191 	0	0
UL	0.221286	22	1	1	1	1	1	2	0	2126	28	0	43.109 	0	0
UL	0.221304	22	1	1	2	1	1	3	0	2126	28	0	42.8951 	0	0
UL	0.221321	22	1	1	3	1	1	4	0	2126	28	0	37.2459 	0	0
UL	0.221339	22	1	1	4	1	1	5	0	2126	28	0	40.0351 	0	0
UL	0.221357	22	1	1	5	1	1	1	0	2126	28	0	42.2842 	0	0
DL	0.221536	22	1	2	1	1	1	2	0	2126	28	0	43.1526	0	0
DL	0.221554	22	1	2	2	1	1	3	0	2126	28	0	42.8085	0	0
DL	0.221571	22	1	2	3	1	1	4	0	2126	28	0	37.2426	0	0
DL	0.221589	22	1	2	4	1	1	5	0	2126	28	0	40.0159	0	0
DL	0.221607	22	1	2	5	1	1	1	0	2126	28	0	42.3198	0	0
DL	0.222536	22	2	2	1	1	1	2	0	2126	28	0	43.1646	0	0
DL	0.222554	22	2	2	2	1	1	3	0	2126	28	0	42.8475	0	0
DL	0.222571	22	2	2	3	1	1	4	0	2126	28	0	37.1346	0	0
DL	0.222589	22	2	2	4	1	1	5	0	2126	28	0	39.8479	0	0
DL	0.222607	22	2	2	5	1	1	1	0	2126	28	0	42.2249	0	0
UL	0.222625	22	2	2	6	1	1	2	0	2126	28	0	43.1086 	0	0
UL	0.222643	22	2	2	7	1	1	3	0	2126	28	0	42.8646 	0	0
UL	0.222661	22	2	2	8	1	1	4	0	2126	28	0	37.167 	0	0
UL	0.222679	22	2	2	9	1	1	5	0	2126	28	0	39.8604 	0	0
UL	0.222696	22	2	2	10	1	1	1	0	2126	28	0	42.2753 	0	0
UL	0.223536	22	3	2	1	1	1	2	0	2126	28	0	43.3892 	0	0
UL	0.223554	22	3	2	2	1	1	3	0	2126	28	0	42.9269 	0	0
UL	0.223571	22	3	2	3	1	1	4	0	2126	28	0	37.203 	0	0
UL	0.223589	22	3	2	4	1	1	5	0	2126	28	0	39.8777 	0	0
UL	0.223607	22	3	2	5	1	1	1	0	2126	28	0	42.2888 	0	0
DL	0.223786	22	3	3	1	1	1	2	0	2126	28	0	43.4019	0	0
DL	0.223804	22	3	3	2	1	1	3	0	2126	28	0	42.9313	0	0
DL	0.223821	22	3	3	3	1	1	4	0	2126	28	0	37.1938	0	0
DL	0.223839	22	3	3	4	1	1	5	0	2126	28	0	39.8729	0	0
DL	0.223857	22	3	3	5	1	1	1	0	2126	28	0	42.2517	0	0
DL	0.224786	22	4	3	1	1	1	2	0	2126	28	0	43.445	0	0
DL	0.224804	22	4	3	2	1	1	3	0	2126	28	0	42.8224	0	0
DL	0.224821	22	4	3	3	1	1	4	0	2126	28	0	37.3602	0	0
DL	0.224839	22	4	3	4	1	1	5	0	2126	28	0	39.7132	0	0
DL	0.224857	22	4	3	5	1	1	1	0	2126	28	0	42.4059	0	0
UL	0.224875	22	4	3	6	1	1	2	0	2126	28	0	43.5147 	0	0
UL	0.224893	22	4	3	7	1	1	3	0	2126	28	0	42.8393 	0	0
UL	0.224911	22	4	3	8	1	1	4	0	2126	28	0	37.3463 	0	0
UL	0.224929	22	4	3	9	1	1	5	0	2126	28	0	39.7951 	0	0
UL	0.224946	22	4	3	10	1	1	1	0	2126	28	0	42.4311 	0	0
DL	0.225786	22	5	3	1	1	1	2	0	2126	28	0	43.4192	0	0
DL	0.225804	22	5	3	2	1	1	3	0	2126	28	0	42.8291	0	0
DL	0.225821	22	5	3	3	1	1	4	0	2126	28	0	37.5097	0	0
DL	0.225839	22	5	3	4	1	1	5	0	2126	28	0	39.7928	0	0
DL	0.225857	22	5	3	5	1	1	1	0	2126	28	0	42.3973	0	0
UL	0.225875	22	5	3	6	1	1	2	0	2126	28	0	43.3925 	0	0
UL	0.225893	22	5	3	7	1	1	3	0	2126	28	0	42.7543 	0	0
UL	0.225911	22	5	3	8	1	1	4	0	2126	28	0	37.5093 	0	0
UL	0.225929	22	5	3	9	1	1	5	0	2126	28	0	39.7822 	0	0
UL	0.225946	22	5	3	10	1	1	1	0	2126	28	0	42.3303 	0	0
UL	0.226786	22	6	3	1	1	1	2	0	2126	28	0	43.4595 	0	0
UL	0.226804	22	6	3	2	1	1	3	0	2126	28	0	42.732 	0	0
UL	0.226821	22	6	3	3	1	1	4	0	2126	28	0	37.406 	0	0
UL	0.226839	22	6	3	4	1	1	5	0	2126	28	0	39.8834 	0	0
